Studio Gallop, 1592
Studio Deen, 1594
Shaft, 1596
Tatsunoko Production, 1598
Satelight, 1600
Studio Fantasia, 1602
Artland, 1604
Sunrise, 1606
JCF, 1608
Madhouse, 1614
Group TAC, 1614
J.C.Staff, 1618
TMS Entertainment, 1620
Production I.G, 1622
OLM, 1624
Madhouse, 1626
Magic Bus, 1628
AT-2, 1632
Office Take Off, 1634
Nippon Animation, 1638
Venet, 1640
Studio Pierrot, 1642
J.C.Staff, 1644
TNK, 1648
Group TAC, 1650
Studio Hibari, 1654
TMS Entertainment, 1658
APPP, 1660
TMS Entertainment, 1662
Vega Entertainment, 1664
Toei Animation, 1666
Madhouse, 1668
Madhouse, 1672
Studio Comet, 1674
Vega Entertainment, 1676
Japan Vistec, 1678
Satelight, 1682
Shaft, 1684
Studio Pierrot, 1686
Diomedea, 1688
Gonzo, 1690
Sunrise, 1694
Bee Train, 1696
J.C.Staff, 1698
Studio Deen, 1704
Echo, 1706
Xebec, 1710
J.C.Staff, 1718
feel., 1722
Studio Comet, 1724
Madhouse, 1726
Studio Pierrot, 1728
Shaft, 1732
Actas, 1734
TMS Entertainment, 1736
Telecom Animation Film, 1738
Trans Arts, 1740
Kitty Films, 1742
Studio Hibari, 1744
Madhouse, 1748
Studio Deen, 1750
Madhouse, 1752
Madhouse, 1754
Madhouse, 1758
J.C.Staff, 1762
Animate Film, 1762
Toei Animation, 1764
J.C.Staff, 1766
AT-2, 1770
AIC, 1772
Satelight, 1774
Arms, 1782
J.C.Staff, 1786
Sunrise, 1792
Sunrise, 1794
Sunrise, 1796
Yumeta Company, 1798
Sunrise, 1802
Studio Pierrot, 1804
Ajia-Do, 1804
Satelight, 1808
TNK, 1810
TMS Entertainment, 1816
Madhouse, 1818
OLM, 1820
Artmic, 1822
Madhouse, 1824
OLM, 1826
OLM, 1830
AIC, 1832
Artmic, 1832
Asread, 1836
J.C.Staff, 1840
Studio Hibari, 1842
Studio Pierrot, 1844
Phoenix Entertainment, 1846
Sunrise, 1848
Sunrise, 1850
Shaft, 1852
Picture Magic, 1856
ufotable, 1858
AIC Spirits, 1860
BeSTACK, 1860
Gonzo, 1862
Satelight, 1864
Toei Animation, 1868
Xebec, 1872
Imagin, 1874
Studio Live, 1874
TMS Entertainment, 1878
Madhouse, 1880
Nomad, 1884
Daume, 1888
Madhouse, 1890
Group TAC, 1892
Studio Gallop, 1894
Image House, 1896
J.C.Staff, 1898
Artland, 1902
Madhouse, 1910
Madhouse, 1914
Sunrise, 1916
Studio Pierrot, 1920
Studio Deen, 1922
Ishikawa Pro, 1926
OLM, 1928
Toei Animation, 1930
Toei Animation, 1932
Studio Deen, 1936
AIC, 1940
Mook DLE, 1942
AIC, 1944
Toei Animation, 1946
Madhouse, 1952
TMS Entertainment, 1954
Arms, 1956
TMS Entertainment, 1960
Group TAC, 1962
Ajia-Do, 1966
Sunrise, 1968
Studio Gallop, 1972
TMS Entertainment, 1972
Tokyo Movie Shinsha, 1974
Studio 4°C, 1978
Madhouse, 1980
Mushi Production, 1982
Toei Animation, 1986
Arms, 1988
J.C.Staff, 1990
Studio Deen, 1996
Studio 4°C, 1998
APPP, 2000
Xebec, 2002
Madhouse, 2004
Toei Animation, 2006
Madhouse, 2008
Studio Deen, 2010
Toei Animation, 2012
Studio Deen, 2014
Studio Pierrot, 2016
Studio Pierrot, 2018
Toei Animation, 2020
J.C.Staff, 2022
SynergySP, 2026
Sunrise, 2028
Bee Train, 2030
Production I.G, 2032
Toei Animation, 2034
Nippon Animation, 2036
Studio Pierrot, 2038
Production Reed, 2040
Sunrise, 2042
Studio Pierrot, 2044
Studio Pierrot, 2046
Sunrise, 2048
Gainax, 2050
Studio Pierrot, 2056
Big Bang, 2058
AIC, 2060
Artmic, 2060
Animate Film, 2060
AIC, 2062
Artmic, 2062
Animate Film, 2062
AIC, 2064
AIC, 2066
Studio OX, 2072
Toei Animation, 2076
Studio Pierrot, 2080
Production Reed, 2084
Production Reed, 2086
J.C.Staff, 2090
Madhouse, 2092
Studio Pierrot, 2098
AIC, 2100
AIC, 2102
Gonzo, 2104
Satelight, 2106
Xebec, 2108
Xebec, 2110
Xebec, 2112
Tatsunoko Production, 2114
Tsuchida Productions, 2116
Sunrise, 2124
Studio Pierrot, 2126
Sunrise, 2128
Madhouse, 2130
Seven Arcs, 2132
Arms, 2136
APPP, 2138
Y.O.U.C, 2140
Studio Pierrot, 2142
Studio Pierrot, 2144
SOEISHINSHA, 2146
Lilix, 2148
Telescreen BV, 2150
Madhouse, 2152
Studio 4°C, 2154
TMS Entertainment, 2156
Tokyo Kids, 2158
Minami Machi Bugyousho, 2158
Picture Magic, 2162
Madhouse, 2164
Remic, 2166
Satelight, 2170
Toei Animation, 2174
Gonzo, 2176
Asread, 2176
Madhouse, 2178
APPP, 2182
Sunrise, 2200
Toei Animation, 2202
TMS Entertainment, 2204
Madhouse, 2206
Arms, 2208
Gonzo, 2212
Tezuka Productions, 2214
Madhouse, 2216
AIC, 2220
Toei Animation, 2222
Tatsunoko Production, 2224
Nippon Animation, 2226
Shaft, 2226
Toei Animation, 2230
Madhouse, 2236
Venet, 2238
J.C.Staff, 2240
TNK, 2244
Toei Animation, 2246
Studio Pierrot, 2248
Toei Animation, 2252
Sunrise, 2254
Production Reed, 2256
Sunrise, 2258
Studio Fantasia, 2260
Phoenix Entertainment, 2262
Tezuka Productions, 2264
Toei Animation, 2268
Production Reed, 2272
Animate Film, 2274
AIC, 2278
Tezuka Productions, 2282
Studio Gallop, 2284
Production Reed, 2288
Toei Animation, 2290
AIC, 2292
Darts, 2292
Sunrise, 2294
Sunrise, 2298
Sunrise, 2302
Sunrise, 2304
Sunrise, 2306
A.C.G.T., 2308
Studio Deen, 2310
Urban Product, 2314
Front Line, 2324
Studio G-1Neo, 2324
Trans Arts, 2330
Animate Film, 2332
Studio Gallop, 2334
Studio Pierrot, 2336
AIC, 2346
Oh! Production, 2354
Studio Live, 2356
J.C.Staff, 2364
J.C.Staff, 2366
Trans Arts, 2382
Toei Animation, 2386
Production I.G, 2388
Studio Sign, 2390
Shin-Ei Animation, 2392
Toei Animation, 2398
Toei Animation, 2400
Mushi Production, 2402
Xebec, 2404
Eiken, 2406
Sunrise, 2408
Studio Jam, 2412
Studio Core, 2414
Nippon Animation, 2416
Bones, 2418
Ajia-Do, 2420
Studio Gallop, 2422
AT-2, 2430
Studio 9 MAiami, 2432
Production I.G, 2448
Shin-Ei Animation, 2450
TMS Entertainment, 2452
Studio Pierrot, 2454
Studio Pierrot, 2458
J.C.Staff, 2462
Studio Hibari, 2464
AIC, 2466
Madhouse, 2468
Toei Animation, 2470
Studio Pierrot, 2472
J.C.Staff, 2474
TNK, 2476
Sunrise, 2484
Studio Ghibli, 2488
Toei Animation, 2490
Group TAC, 2492
AIC Spirits, 2494
Toei Animation, 2498
Madhouse, 2500
Y.O.U.C, 2506
Arms, 2508
Production Reed, 2510
TMS Entertainment, 2512
TMS Entertainment, 2514
Sunrise, 2516
Artland, 2518
Toei Animation, 2520
Triple X, 2538
Tokyo Movie Shinsha, 2542
Nippon Animation, 2544
Nippon Animation, 2546
Nippon Animation, 2548
Group TAC, 2552
Nippon Animation, 2554
Nippon Animation, 2558
Toei Animation, 2560
Studio Deen, 2562
Studio Deen, 2564
TMS Entertainment, 2570
Nippon Animation, 2572
Tatsunoko Production, 2574
Nippon Animation, 2576
Shaft, 2580
Sunrise, 2582
Sunrise, 2584
Sunrise, 2586
Madhouse, 2594
Production I.G, 2596
Sunrise, 2598
Sunrise, 2600
Artland, 2602
J.C.Staff, 2604
Toei Animation, 2606
A.C.G.T., 2608
Studio Pierrot, 2612
Nippon Animation, 2614
Studio Ghibli, 2616
Madhouse, 2618
TMS Entertainment, 2618
Magic Bus, 2622
TMS Entertainment, 2624
Shin-Ei Animation, 2626
Shin-Ei Animation, 2628
Shin-Ei Animation, 2648
Shin-Ei Animation, 2650
Shin-Ei Animation, 2652
Shin-Ei Animation, 2656
Shin-Ei Animation, 2658
Shin-Ei Animation, 2662
Shin-Ei Animation, 2664
Shin-Ei Animation, 2674
Toei Animation, 2680
TMS Entertainment, 2684
Eiken, 2686
Production I.G, 2688
Madhouse, 2694
Sunrise, 2696
Pastel, 2698
Xebec, 2700
Genco, 2700
Triangle Staff, 2700
Xebec, 2702
Xebec, 2704
Xebec, 2706
Ajia-Do, 2708
TMS Entertainment, 2708
Ajia-Do, 2710
Ajia-Do, 2712
Studio Deen, 2716
Sunrise, 2722
Gainax, 2724
OLM, 2728
J.C.Staff, 2730
Brain&#039;s Base, 2734
OLM, 2736
OLM, 2738
OLM, 2740
OLM, 2742
J.C.Staff, 2744
Oxybot, 2746
Tatsunoko Production, 2748
Nippon Animation, 2750
M.S.C, 2752
J.C.Staff, 2754
Sunwoo Entertainment, 2756
Sunrise, 2758
Sunrise, 2760
Group TAC, 2762
Madhouse, 2766
Madhouse, 2768
Madhouse, 2770
Studio Flag, 2772
J.C.Staff, 2780
Studio Fantasia, 2782
OLM, 2784
Radix, 2786
Production I.G, 2792
Pink Pineapple, 2798
Toei Animation, 2800
Toei Animation, 2802
Production Reed, 2804
Asahi Production, 2804
Xebec, 2808
Telescreen BV, 2814
Sunrise, 2816
Toei Animation, 2816
Sunrise, 2818
Tatsunoko Production, 2820
Production Reed, 2820
Asahi Production, 2820
Telescreen BV, 2822
Studio Pierrot, 2824
Panmedia, 2826
Meruhensha, 2826
Madhouse, 2828
TMS Entertainment, 2828
Toei Animation, 2830
Gonzo, 2832
Gainax, 2832
Production I.G, 2832
Madhouse, 2832
Studio 4°C, 2832
Satelight, 2832
CoMix Wave Films, 2832
Japan Taps, 2834
Nippon Animation, 2836
OLM, 2842
Shin-Ei Animation, 2848
Flavors Soft, 2852
AT-2, 2862
Flavors Soft, 2868
Flavors Soft, 2870
Tatsunoko Production, 2882
Studio Ghibli, 2890
Tatsunoko Production, 2892
Sunrise, 2904
TMS Entertainment, 2912
Sunrise, 2916
Mushi Production, 2920
Tokyo Movie Shinsha, 2922
Shaft, 2924
Doga Kobo, 2926
Bee Train, 2928
Production I.G, 2930
Production Reed, 2938
Hal Film Maker, 2942
Toei Animation, 2948
OLM, 2950
Square Enix, 2952
Studio Deen, 2954
Toei Animation, 2962
Gonzo, 2964
Imagin, 2966
Brain&#039;s Base, 2978
Toei Animation, 2980
AT-2, 2982
AIC A.S.T.A., 2986
Madhouse, 2994
Madhouse, 2998
Studio Deen, 3000
Madhouse, 3002
Madhouse, 3004
Shin-Ei Animation, 3006
Tatsunoko Production, 3008
Ashi Production, 3010
Sunrise, 3012
Artland, 3014
Madhouse, 3014
Magic Bus, 3016
Toei Animation, 3020
Toei Animation, 3022
Mushi Production, 3024
Studio Fantasia, 3026
Toei Animation, 3032
Studio Jam, 3034
Group TAC, 3036
Tezuka Productions, 3044
Piko Studio, 3048
AT-2, 3050
Sunrise, 3054
Studio Pierrot, 3060
Magic Bus, 3064
Toei Animation, 3072
J.C.Staff, 3074
Toei Animation, 3076
AIC, 3078
Gainax, 3080
feel., 3086
Production I.G, 3088
Studio Deen, 3092
Sunrise, 3098
Flavors Soft, 3102
Studio Jam, 3108
Nippon Animation, 3110
Studio Pierrot, 3114
Madhouse, 3120
Shin-Ei Animation, 3130
Nippon Animation, 3132
Gonzo, 3138
A.C.G.T., 3146
Madhouse, 3152
Tatsunoko Production, 3154
Nippon Animation, 3162
Tokyo Kids, 3166
Nomad, 3174
Production Reed, 3176
Nippon Animation, 3180
Yumeta Company, 3182
Toei Animation, 3186
Telescreen BV, 3194
Nippon Animation, 3196
PrimeTime, 3210
J.C.Staff, 3214
Mushi Production, 3220
Gonzo, 3222
Asread, 3222
SynergySP, 3226
Shaft, 3228
Gonzo, 3230
Production Reed, 3232
Bones, 3248
Studio Pierrot, 3258
J.C.Staff, 3266
Sunrise, 3268
Production I.G, 3270
Toei Animation, 3272
Toei Animation, 3274
Toei Animation, 3276
Toei Animation, 3278
Toei Animation, 3280
Sunrise, 3288
Production I.G, 3290
J.C.Staff, 3292
Studio Deen, 3298
Nippon Animation, 3306
Toei Animation, 3312
Brain&#039;s Base, 3318
Studio Pierrot, 3320
Zexcs, 3322
Studio Deen, 3326
TNK, 3328
Toei Animation, 3332
Xebec, 3342
Gainax, 3352
Xebec, 3354
Toei Animation, 3356
Brain&#039;s Base, 3358
A-1 Pictures, 3366
Studio Jam, 3384
Toei Animation, 3388
Studio Hibari, 3390
Studio Pierrot, 3394
J.C.Staff, 3398
Tatsunoko Production, 3398
Sunrise, 3406
J.C.Staff, 3410
Group TAC, 3418
J.C.Staff, 3420
Y.O.U.C, 3422
Nippon Animation, 3424
Production I.G, 3430
Sunrise, 3432
Nippon Animation, 3434
Nippon Animation, 3436
Nippon Animation, 3438
Production Reed, 3444
Digital Frontier, 3446
Magic Bus, 3448
AIC, 3456
Nippon Animation, 3460
Asahi Production, 3462
Hal Film Maker, 3464
A.C.G.T., 3466
Studio Deen, 3468
Gonzo, 3470
AIC, 3470
Toei Animation, 3482
Sunrise, 3486
Group TAC, 3488
Studio 4°C, 3506
Studio 4°C, 3508
Group TAC, 3512
TMS Entertainment, 3514
Nippon Animation, 3522
Arms, 3538
Tatsunoko Production, 3546
Studio Pierrot, 3550
Sunrise, 3568
Studio Ghibli, 3570
Satelight, 3572
Actas, 3574
Sunrise, 3576
AT-2, 3582
Bones, 3588
White Fox, 3594
Ashi Production, 3596
J.C.Staff, 3600
Toei Animation, 3602
Shaft, 3604
Doga Kobo, 3614
Madhouse, 3616
Shirogumi, 3618
Production I.G, 3620
Eiken, 3624
Sunrise, 3626
Toei Animation, 3630
Flavors Soft, 3636
Ajia-Do, 3638
Shaft, 3642
Studio Deen, 3652
Zexcs, 3654
A.C.G.T., 3656
Studio Pierrot, 3660
